total_reward_mean,total_reward_std,entropies_mean,entropies_std,entropies_median,advantages_mean,advantages_std,advantages_median,perplexities_mean,perplexities_std,perplexities_median,action_mean_median,action_std_median,loss,memory_allocated_mb,memory_reserved_mb,memory_peak_mb
14.765504225976704,96.37437222836186,0.935319721698761,0.3190409541130066,1.0593348741531372,-9.444830894470215,31.116029739379883,0.5586352348327637,2.6666650772094727,0.7264512777328491,2.8844518661499023,,,8.282204842567443,151.7890625,764.0,651.7041015625
-34.74200421791785,181.00039565480907,0.90521639585495,0.2931654751300812,0.9853299260139465,-10.348051071166992,57.72396469116211,1.3642845153808594,2.568666934967041,0.6414541006088257,2.6786956787109375,,,13.036483430862427,151.7890625,764.0,651.7041015625
-57.68853841503051,213.20388448028896,0.969068169593811,0.27051636576652527,1.083756923675537,-13.755178451538086,68.4588394165039,-0.2881418466567993,2.720324754714966,0.6019802689552307,2.955763339996338,,,15.279679775238037,151.7890625,764.0,651.7041015625
-7.364253956117523,115.55272077294495,1.000388741493225,0.2628195583820343,1.105794906616211,0.22171296179294586,33.001094818115234,0.11290287971496582,2.8006198406219482,0.5887442231178284,3.021625280380249,,,8.455916786193848,151.7890625,764.0,651.7041015625
-23.71133551747826,166.39667455638104,0.9697737693786621,0.24310100078582764,1.016576886177063,-2.9371390342712402,57.913028717041016,0.34478068351745605,2.705364227294922,0.5366917848587036,2.7637181282043457,,,13.501827383041382,151.7890625,764.0,651.7041015625
-9.106488725317123,155.39228339382953,0.9354234933853149,0.30205219984054565,0.9954540729522705,-1.7647786140441895,44.8359375,-1.0852181911468506,2.656309127807617,0.7064370512962341,2.7059528827667236,,,10.335869693756104,151.7890625,764.0,651.7041015625
-36.53808189204391,198.858855893502,0.9457201957702637,0.2582314610481262,1.0030710697174072,-12.238059043884277,62.18312072753906,-0.03919672966003418,2.656425952911377,0.6288545727729797,2.7266428470611572,,,12.942524623870849,151.7890625,764.0,651.7041015625
-17.874285443862718,138.87911633843686,0.9731199741363525,0.2442740499973297,1.0398280620574951,-3.5148909091949463,46.1092529296875,0.8323278427124023,2.7146804332733154,0.5357247591018677,2.828730583190918,,,10.821073007583617,151.7890625,764.0,651.7041015625
-22.982326730165607,185.5203886673442,0.9616119265556335,0.2185518592596054,1.0231380462646484,-2.0061259269714355,52.652870178222656,-0.33381223678588867,2.6729118824005127,0.5062914490699768,2.7819106578826904,,,10.284986591339111,151.7890625,764.0,651.7041015625
-30.064963041314513,179.4893907266975,0.8666738867759705,0.3642688989639282,0.9641586542129517,-0.6713751554489136,52.26957702636719,0.5800638198852539,2.517784357070923,0.7324216961860657,2.6225802898406982,,,13.472064733505249,151.7890625,764.0,651.7041015625
21.717682680463163,99.93240016163563,1.0071632862091064,0.280767560005188,1.1168875694274902,1.3287441730499268,37.37413787841797,0.3751488924026489,2.8354604244232178,0.6754269599914551,3.0553297996520996,,,9.542768430709838,151.7890625,764.0,651.7041015625
-46.36823149516264,215.95494618565817,0.9524661898612976,0.25741398334503174,1.0433342456817627,-8.723627090454102,54.379913330078125,0.013626694679260254,2.6671485900878906,0.5566032528877258,2.8386662006378174,,,12.69754786491394,151.7890625,764.0,651.7041015625
47.84886344635122,143.5190139830332,1.035186529159546,0.2613140940666199,1.139915108680725,2.9167115688323975,39.81428909301758,-0.2027599811553955,2.8965513706207275,0.5804839134216309,3.1265029907226562,,,9.496408176422118,151.7890625,764.0,651.7041015625
-22.489607518641158,181.66861183801294,0.9081326127052307,0.34007322788238525,1.0316216945648193,-20.26491928100586,57.859439849853516,-1.9847310781478882,2.608010768890381,0.7331128120422363,2.805612087249756,,,14.951162481307984,151.7890625,764.0,651.7041015625
9.81200176831976,136.3535092583159,0.9481404423713684,0.3369346857070923,1.0984723567962646,-4.5699639320373535,45.39885711669922,-0.8369424343109131,2.711568832397461,0.748034656047821,2.999580144882202,,,11.994579792022705,151.7890625,764.0,651.7041015625
-18.85997023380994,161.76158878841625,1.0328102111816406,0.2735655605792999,1.1164765357971191,-4.1671247482299805,40.2241325378418,-0.5417962074279785,2.8997280597686768,0.6310356855392456,3.0540740489959717,,,9.530244398117066,151.7890625,764.0,651.7041015625
-32.011432004010295,175.8463869444937,0.9671107530593872,0.31925007700920105,1.10317063331604,-5.376134872436523,61.63568115234375,1.3797993659973145,2.7459816932678223,0.6878342628479004,3.0137062072753906,,,15.436940956115723,151.7890625,764.0,651.7041015625
-7.532524479836306,180.06016737715169,0.9116864800453186,0.3037240207195282,1.0676021575927734,-14.225451469421387,47.88190841674805,-0.04499053955078125,2.589456081390381,0.6375235915184021,2.9083971977233887,,,11.328924751281738,151.7890625,764.0,651.7041015625
-38.40477715946916,137.59882959030736,0.861804187297821,0.26795971393585205,0.9975831508636475,-6.554790496826172,43.69519805908203,-1.3519567251205444,2.4452576637268066,0.5664566159248352,2.7117202281951904,,,11.272249984741212,151.7890625,764.0,651.7041015625
-4.926140746991452,171.3535811390904,0.9732024073600769,0.2490600198507309,1.064889669418335,-5.6831231117248535,54.704837799072266,0.2817511558532715,2.719883441925049,0.5683268904685974,2.9005188941955566,,,14.2822772026062,151.7890625,764.0,651.7041015625
-6.8089327351702105,143.98087367901397,0.9387382864952087,0.3164682984352112,1.0815492868423462,-0.16493156552314758,44.45875930786133,-0.20415806770324707,2.6711950302124023,0.6974886655807495,2.9492452144622803,,,11.661700296401978,151.7890625,764.0,651.7041015625
25.65278965928725,189.52963702236525,1.0017929077148438,0.24782508611679077,1.0888235569000244,1.2878037691116333,45.112770080566406,-0.5177102088928223,2.7970540523529053,0.5714673399925232,2.9707770347595215,,,11.052353858947754,151.7890625,764.0,651.7041015625
-3.490483626857834,130.72734499973996,0.8662855625152588,0.36537668108940125,0.9520018100738525,-16.086612701416016,46.34055709838867,-2.87540340423584,2.522895574569702,0.7778970003128052,2.590890884399414,,,12.978120183944702,151.7890625,764.0,651.7041015625
49.809656628291556,110.19754333294931,1.105022668838501,0.2558172345161438,1.228991985321045,5.589138031005859,24.28547477722168,-0.32407093048095703,3.104384183883667,0.6277093291282654,3.4177825450897217,,,5.107035374641418,151.7890625,764.0,651.7041015625
21.13158714394945,119.9591841445287,0.9860930442810059,0.2816909849643707,1.1288825273513794,-1.3312894105911255,35.559104919433594,0.7486927509307861,2.775331974029541,0.6463212370872498,3.0921990871429443,,,7.858295273780823,151.7890625,764.0,651.7041015625
-2.022467720783349,111.56229376995456,0.9362544417381287,0.3068275451660156,1.0644025802612305,-9.028347969055176,37.96095275878906,0.10969686508178711,2.657998561859131,0.6786206364631653,2.899106502532959,,,9.530564641952514,151.7890625,764.0,651.7041015625
12.672895166102641,144.8103255188684,0.9739686846733093,0.2834274172782898,1.1226654052734375,3.3382253646850586,41.9249267578125,1.426013469696045,2.7412126064300537,0.6213971972465515,3.0730340480804443,,,9.991707944869995,151.7890625,764.0,651.7041015625
72.53156934318572,120.08347353397,1.0138214826583862,0.3148730397224426,1.1727657318115234,3.515035390853882,32.974449157714844,-1.3233048915863037,2.8746345043182373,0.7173624634742737,3.2309162616729736,,,7.783406758308411,151.7890625,764.0,651.7041015625
89.97617792643051,121.77931601544998,0.930097222328186,0.36859485507011414,1.081341028213501,3.678767204284668,32.25795364379883,0.2767679691314697,2.689274549484253,0.8127937912940979,2.9486310482025146,,,8.929363918304443,151.7890625,764.0,651.7041015625
33.7259418633284,88.90740752375586,0.9866620302200317,0.3152739107608795,1.0732817649841309,-9.661965370178223,31.937795639038086,0.024490833282470703,2.8018224239349365,0.7375532388687134,2.9249627590179443,,,8.178006863594055,151.7890625,764.0,651.7041015625
69.40878767918484,88.05609103529878,0.916601836681366,0.31584790349006653,1.0125254392623901,4.82118558883667,28.67042350769043,1.5502922534942627,2.611720561981201,0.6802549362182617,2.7525434494018555,,,7.636543941497803,151.7890625,764.0,651.7041015625
19.018233749189186,132.42210583371113,0.8011201620101929,0.33709293603897095,0.791542112827301,-6.522064208984375,39.62501525878906,-1.3285114765167236,2.347294569015503,0.7052797079086304,2.206796884536743,,,11.535616397857666,151.7890625,764.0,651.7041015625
55.13173715767643,100.87254576394612,0.8481578826904297,0.31763607263565063,0.9924063682556152,6.053725719451904,27.960195541381836,-1.4213018417358398,2.4436867237091064,0.6672858595848083,2.697718381881714,,,7.492850589752197,151.7890625,764.0,651.7041015625
54.88733713297945,134.6974873270734,0.7931400537490845,0.34299251437187195,0.8397331833839417,2.2789344787597656,34.86058807373047,0.14391577243804932,2.3308351039886475,0.6910426020622253,2.315748929977417,,,8.386677932739257,151.7890625,764.0,651.7041015625
28.918127061702876,123.7355701637775,0.9206923842430115,0.3014003336429596,1.0649832487106323,-4.185816287994385,38.14539337158203,0.14027190208435059,2.6105024814605713,0.6300950646400452,2.900790214538574,,,8.74287919998169,151.7890625,764.0,651.7041015625
86.80451412524505,83.59624913549195,0.9902358055114746,0.22639679908752441,1.0740935802459717,4.727715015411377,23.565914154052734,0.14981317520141602,2.7515530586242676,0.49826914072036743,2.927338123321533,,,4.777341723442078,151.7890625,764.0,651.7041015625
52.14891576586657,123.60672939868435,0.7546787261962891,0.32502976059913635,0.784948468208313,-7.1172709465026855,38.94056701660156,-1.597503662109375,2.2332661151885986,0.6514208316802979,2.192293882369995,,,9.12723159790039,151.7890625,764.0,651.7041015625
53.52289486747026,91.97796682234285,0.9122267961502075,0.26407167315483093,1.011765480041504,0.012047912925481796,26.18294334411621,0.3350306749343872,2.5657265186309814,0.5495082139968872,2.7504525184631348,,,6.490893387794495,151.7890625,764.0,651.7041015625
80.13561213252216,152.8640671691535,0.9455724954605103,0.2726690173149109,1.0468437671661377,1.8588498830795288,34.261985778808594,0.04067814350128174,2.6561203002929688,0.568494975566864,2.8486461639404297,,,5.92288749217987,151.7890625,764.0,651.7041015625
49.38618793206417,117.44850014679537,0.9517370462417603,0.2294658124446869,1.0907597541809082,-3.6866629123687744,22.406890869140625,-0.30830860137939453,2.6521475315093994,0.5228155255317688,2.976534605026245,,,4.757499194145202,151.7890625,764.0,651.7041015625
106.0455979967706,103.88110642841694,0.9645823836326599,0.2816169261932373,1.1151139736175537,3.675013780593872,23.390121459960938,0.3486061096191406,2.713277578353882,0.6031429767608643,3.0499157905578613,,,4.820904684066773,151.7890625,764.0,651.7041015625
75.64078729689571,98.58996958927824,0.9646703600883484,0.2582913637161255,1.078463077545166,-4.13170051574707,28.055727005004883,-1.721150517463684,2.701525926589966,0.5800487399101257,2.940157413482666,,,6.099216651916504,151.7890625,764.0,651.7041015625
56.03996161612681,118.69509293858016,0.9685400724411011,0.3253606855869293,1.1440166234970093,-6.7201642990112305,35.38264846801758,-1.1331098079681396,2.754610776901245,0.7051135301589966,3.139352560043335,,,7.629815649986267,151.7890625,764.0,651.7041015625
132.89119161546125,73.9584691752656,0.9722244739532471,0.3278762698173523,1.1372473239898682,6.247100353240967,21.46971321105957,0.3211989402770996,2.76698637008667,0.714494526386261,3.118173360824585,,,4.322566628456116,151.7890625,764.0,651.7041015625
80.0727930876126,108.4315142439416,0.9012643098831177,0.34053266048431396,0.9963757991790771,-7.2704758644104,32.59925842285156,-1.55289888381958,2.590752601623535,0.7324360609054565,2.7084479331970215,,,7.303033685684204,151.7890625,764.0,651.7041015625
55.49120657928379,115.47276307244266,0.9312581419944763,0.3601449429988861,1.0669622421264648,-8.064346313476562,43.70242691040039,1.2323832511901855,2.6849191188812256,0.7944696545600891,2.90653657913208,,,11.22178030014038,151.7890625,764.0,651.7041015625
71.93692336831582,101.97783750190362,0.8640183806419373,0.37256938219070435,0.9502836465835571,1.4128379821777344,31.99053192138672,-0.6438441276550293,2.5239806175231934,0.8028578162193298,2.5864431858062744,,,9.496559000015258,151.7890625,764.0,651.7041015625
35.62223424497978,90.03225548658745,1.0040149688720703,0.32277756929397583,1.146162509918213,-0.5868616104125977,24.654264450073242,-0.2251749038696289,2.8553829193115234,0.7543624639511108,3.1460964679718018,,,6.581358528137207,151.7890625,764.0,651.7041015625
56.7810262692538,90.94409987462983,0.9636110663414001,0.2872539162635803,1.0475629568099976,1.8418034315109253,27.430286407470703,0.48416852951049805,2.7180967330932617,0.6570780873298645,2.8506953716278076,,,6.810503387451172,151.7890625,764.0,651.7041015625
58.26601784344051,103.72853507819856,0.9961878061294556,0.3046287000179291,1.138706922531128,-2.6702721118927,29.497068405151367,-0.04634666442871094,2.8192663192749023,0.7023570537567139,3.122727632522583,,,8.038799977302551,151.7890625,764.0,651.7041015625
